YEAR,date,lat,lon,UID,SITE_ID,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,WSAREA_NARS,tmean_day,ppt_day,tmean_year,ppt_year
2008,2008-07-10,38.59037209,-88.74802624,12183,FW08RIL2CA08,IL,Skillet Fork,HAND,PLNLOW,TPL,NA,72,72j,5,407.2189941,23.468000411987305,0.8399999737739563,12.014833450317383,1276.68994140625
2008,2008-07-10,37.31864862,-113.7168672,12250,FW08UT009,UT,Santa Clara River,PROB,WMTNS,XER,XE-SOUTH,13,13d,8,351.598999,30.352001190185547,0,13.97862434387207,255.85000610351562
2008,2008-07-11,37.36588354,-108.5932791,11079,FW08CO001,CO,Hartman Draw,PROB,WMTNS,XER,XE-EPLAT,20,20a,8,60.67869949,23.94900131225586,0,8.753583908081055,345.30999755859375
2008,2008-07-11,41.17260178,-86.51700711,11199,FW08IN033,IN,Tippecanoe River,PROB,PLNLOW,UMW,NA,56,56c,5,2131.379883,22.373001098632813,1.1399999856948853,8.890166282653809,1230.4000244140625
2008,2008-07-11,32.54805881,-93.78099558,12377,FW08LA022,LA,Twelve Mile Bayou,PROB,PLNLOW,CPL,NA,35,35g,6,8481.879883,29.34600067138672,1.5,18.351499557495117,1238.3299560546875
2008,2008-07-11,42.09049853,-71.29759953,11718,FW08MA001,MA,Stop River,PROB,EHIGH,NAP,NA,59,59c,1,2.94295001,20.985000610351563,0,9.913708686828613,1536.4200439453125
2008,2008-07-11,43.02233875,-86.02397272,11205,FW08MI026,MI,Grand River,PROB,PLNLOW,UMW,NA,56,56d,5,13607.40039,21.814001083374023,1.399999976158142,8.337624549865723,1305.72998046875
2008,2008-07-11,38.48030586,-93.61433623,12714,FW08MO007,MO,Middle Fork Tebo Creek,PROB,PLNLOW,TPL,NA,40,40d,7,77.75710297,26.097002029418945,0,11.923583030700684,1426.0699462890625
2008,2008-07-11,40.39459662,-82.5034368,12452,FW08OH033,OH,Koksing River,PROB,EHIGH,NAP,NA,61,61c,5,549.8629761,22.211000442504883,0,9.694499969482422,1009.6799926757812
2008,2008-07-11,37.07694059,-113.5970254,12262,FW08UT041,UT,Santa Clara River,PROB,WMTNS,XER,XE-SOUTH,14,14a,8,38.42139816,33.58000183105469,0,17.987125396728516,144.0800018310547
2008,2008-07-12,32.06617568,-93.41412498,12375,FW08LA018,LA,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,163859,29.548002243041992,0,18.19879150390625,1363.949951171875
2008,2008-07-13,40.90640874,-86.7115276,11187,FW08IN015,IN,Tippecanoe River,PROB,PLNLOW,UMW,NA,56,56c,5,3286.449951,22.26500129699707,8.970000267028809,9.157166481018066,1240.6700439453125
2008,2008-07-13,36.53474414,-89.46723264,11662,FW08KY097,KY,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2360460,28.12900161743164,35.209999084472656,14.388666152954102,1197.8800048828125
2008,2008-07-14,39.98812383,-108.7779574,11091,FW08CO021,CO,Douglas Creek,PROB,WMTNS,XER,XE-EPLAT,20,20c,8,912.7269897,23.663002014160156,0,7.8004584312438965,240.4499969482422
2008,2008-07-14,39.3588435,-75.67549416,9920,FW08DE001,DE,Blackbird Creek,PROB,PLNLOW,CPL,NA,63,63f,3,9.556539536,25.2080020904541,5.409999847412109,13.280583381652832,1010.8099975585937
2008,2008-07-14,30.18840677,-83.60818538,11324,FW08FL021,FL,Rocky Creek,PROB,PLNLOW,CPL,NA,75,75a,4,140.0059967,27.908000946044922,0.6299999952316284,20.14379119873047,1519.6900634765625
2008,2008-07-14,36.60870194,-89.3058315,11768,FW08KY209,KY,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2360330,23.35700035095215,0,14.061416625976563,1273.9200439453125
2008,2008-07-14,32.78464844,-91.95736625,12371,FW08LA014,LA,Bayou Bartholomew,PROB,PLNLOW,CPL,NA,73,73h,6,4211.310059,28.722002029418945,0,17.542125701904297,1454.3599853515625
2008,2008-07-14,39.45734207,-77.79812723,11481,FW08MD020,MD,Potomac River near Snyders Landing,PROB,EHIGH,SAP,NA,67,67a,3,15416.09961,25.21900177001953,36.88999938964844,11.453333854675293,1125.8599853515625
2008,2008-07-14,39.20884366,-92.53459835,12719,FW08MO035,MO,Hungry Mother Creek,PROB,PLNLOW,TPL,NA,72,72f,7,13.88650036,22.36100196838379,0,11.279125213623047,1611.4100341796875
2008,2008-07-14,46.5855868,-111.2657088,11528,FW08MT055,MT,Mule Creek,PROB,WMTNS,WMT,MT-NROCK,17,17v,8,3.470489979,16.53499984741211,0.05999999865889549,4.123083591461182,641.52001953125
2008,2008-07-14,43.4303027,-72.39500794,11601,FW08NH017,NH,Connecticut River at Cornish,PROB,EHIGH,NAP,NA,58,58o,1,12159.40039,22.631000518798828,9.34000015258789,7.362083435058594,1268.679931640625
2008,2008-07-14,38.58808573,-80.89452344,12546,FW08WV008,WV,Elk River,PROB,EHIGH,SAP,NA,70,70b,3,1950.949951,22.088001251220703,8.609999656677246,11.621125221252441,1320.3800048828125
2008,2008-07-14,43.34956512,-104.2956885,12214,FW08WY030,WY,Lance Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,5416.27002,21.87900161743164,0,7.926333427429199,322.9200134277344
2008,2008-07-15,39.73087609,-108.6747246,11081,FW08CO003,CO,East Douglas Creek,PROB,WMTNS,XER,XE-EPLAT,20,20c,8,115.4749985,22.391000747680664,0,7.196000099182129,429.07000732421875
2008,2008-07-15,46.86031503,-116.0390442,12820,FW08ID003,ID,Breakfast Creek,PROB,WMTNS,WMT,MT-NROCK,15,15p,10,12.80609989,19.584001541137695,0,5.891916751861572,1225.1700439453125
2008,2008-07-15,39.96892757,-87.47214622,11198,FW08IN030,IN,Vermillion River,PROB,PLNLOW,TPL,NA,72,72b,5,3701.27002,23.381000518798828,0,10.865958213806152,1255.6700439453125
2008,2008-07-15,37.78662431,-96.42997007,10004,FW08KS012,KS,Spring Creek,PROB,PLNLOW,TPL,NA,28,28a,7,101.5940018,22.483001708984375,0,12.155500411987305,1455.3399658203125
2008,2008-07-15,42.20402467,-72.59054238,11728,FW08MA017,MA,Connecticut River,PROB,EHIGH,NAP,NA,59,59a,1,21507.69922,20.31800079345703,1.659999966621399,9.571083068847656,1695.719970703125
2008,2008-07-15,39.59856332,-77.88460578,11480,FW08MD009,MD,Potomac River below Dam Five,PROB,EHIGH,SAP,NA,67,67a,3,12788.7998,21.85900115966797,0,11.68204116821289,1066.050048828125
2008,2008-07-15,37.77833107,-91.03216734,12711,FW08MO004,MO,Cub Creek,PROB,EHIGH,SAP,NA,39,39g,7,60.64300156,22.61600112915039,0,11.925333023071289,1440.8800048828125
2008,2008-07-15,46.45774768,-110.3713081,11541,FW08MT039,MT,South Fork Musselshell River,PROB,PLNLOW,NPL,PL-RANGE,43,43m,8,707.3989868,17.242000579833984,0,5.490166664123535,354.19000244140625
2008,2008-07-15,41.71522014,-115.2289633,10876,FW08NV008,NV,Camp Creek,PROB,WMTNS,XER,XE-NORTH,80,80a,9,37.40840149,18.41900062561035,0,5.567291736602783,379.45001220703125
2008,2008-07-15,39.30982385,-82.96429692,12442,FW08OH012,OH,Paint Creek,PROB,EHIGH,SAP,NA,70,70d,5,2950.52002,21.030000686645508,0,11.181958198547363,1197.43994140625
2008,2008-07-15,35.04684704,-98.30825208,13062,FW08OK011,OK,Washita River,PROB,PLNLOW,SPL,NA,27,27o,6,9443.769531,25.790000915527344,0,15.707500457763672,730.0999755859375
2008,2008-07-15,40.11065926,-97.05786967,12789,FW08RNE9022,NE,Rock Creek,HAND,PLNLOW,SPL,NA,27,27f,7,41.90240097,24.46000099182129,0,10.057125091552734,1007.260009765625
2008,2008-07-15,36.47289932,-89.43740835,11708,FW08TN081,TN,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2360410,24.955001831054688,0,14.305999755859375,1235.929931640625
2008,2008-07-15,41.79782893,-113.7101606,12252,FW08UT011,UT,South Fork Junction Creek,PROB,WMTNS,XER,XE-NORTH,80,80a,8,18.39189911,20.319000244140625,0,6.310416221618652,415.1100158691406
2008,2008-07-15,44.78314819,-72.85897839,12346,FW08VT002,VT,Black Creek,PROB,EHIGH,NAP,NA,58,58k,1,93.30639648,19.69099998474121,0,6.958666801452637,1159.9599609375
2008,2008-07-15,48.25250673,-120.1167156,12500,FW08WA035,WA,Methow River,PROB,WMTNS,XER,XE-NORTH,10,10m,10,3899.870117,22.565000534057617,0,7.688499927520752,268.8600158691406
2008,2008-07-15,44.38685019,-104.6773141,12219,FW08WY042,WY,Inyan Kara Creek,PROB,WMTNS,WMT,MT-NROCK,17,17a,8,835.2869873,21.801000595092773,0,6.15595817565918,518.6500244140625
2008,2008-07-16,39.6430304,-107.7110185,11083,FW08CO006,CO,East Douglas Creek,PROB,WMTNS,XER,XE-EPLAT,20,20c,8,112.0279999,21.29400062561035,0,7.290500164031982,443.9200134277344
2008,2008-07-16,40.31739021,-87.30044825,11186,FW08IN014,IN,Big Pine Creek,PROB,PLNLOW,TPL,NA,55,55b,5,838.8660278,25.23900032043457,0,9.96066665649414,1103.5400390625
2008,2008-07-16,32.97480157,-92.076439679999993,10060,FW08LA011,LA,Ouachita River,PROB,PLNLOW,CPL,NA,35,35b,6,28212.40039,25.0570011138916,0,16.93000030517578,1535.719970703125
2008,2008-07-16,39.17989196,-77.50736361,11479,FW08MD012,MD,Potomac River downstream of Mason Island,PROB,EHIGH,SAP,NA,64,64a,3,27698.40039,23.49100112915039,0,12.858124732971191,1147.47998046875
2008,2008-07-16,36.56169695,-89.3961785,11665,FW08MO102,MO,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,4,2360380,24.9950008392334,0,14.289166450500488,1224.8199462890625
2008,2008-07-16,46.93088969,-110.8698447,11502,FW08MT001,MT,Tributary to Tenderfoot Creek,PROB,WMTNS,WMT,MT-NROCK,17,17q,8,2.676599979,13.112000465393066,1.2599999904632568,1.8092083930969238,898.77001953125
2008,2008-07-16,43.35117982,-72.3934385,11593,FW08NH011,NH,Connecticut River at Claremont,PROB,EHIGH,NAP,NA,58,58o,1,12940.2002,19.33300018310547,0,7.417791366577148,1301.1600341796875
2008,2008-07-16,41.04211949,-74.04730262,11567,FW08NJ003,NJ,Mill Brook,PROB,EHIGH,SAP,NA,64,64e,2,2.831310034,22.983001708984375,0,11.189499855041504,1325.02001953125
2008,2008-07-16,41.13161753,-115.4997593,10971,FW08NV057,NV,North Fork Humboldt River,PROB,WMTNS,XER,XE-SOUTH,13,13m,9,2311.75,20.94300079345703,0,6.731208324432373,255.49000549316406
2008,2008-07-16,41.79317634,-113.8369888,12263,FW08UT059,UT,Cotton Creek,PROB,WMTNS,XER,XE-NORTH,80,80a,8,48.55410004,21.5210018157959,0.8899999856948853,6.716583251953125,222.35000610351562
2008,2008-07-16,47.46288389,-120.6610745,12359,FW08WA007,WA,Peshastin Creek,PROB,WMTNS,WMT,MT-PNW,77,77g,10,155.3509979,20.861000061035156,0,7.791250228881836,639.32000732421875
2008,2008-07-16,44.73307352,-106.1027321,12207,FW08WY013,WY,Powder River,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,16364.7002,24.192001342773438,0,6.950250148773193,394.80999755859375
2008,2008-07-16,44.62541989,-105.3017111,12212,FW08WY026,WY,Little Powder River,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,1242.22998,24.07200050354004,0,6.635541915893555,474.69000244140625
2008,2008-07-17,45.07920575,-116.0947575,12830,FW08ID004,ID,Fisher Creek,PROB,WMTNS,WMT,MT-NROCK,16,16k,10,38.77360153,16.33500099182129,0,3.412083148956299,1132.219970703125
2008,2008-07-17,40.86746481,-85.60817962,11185,FW08IN011,IN,Wabash River,PROB,PLNLOW,TPL,NA,55,55a,5,3030.75,24.635000228881836,0,9.711708068847656,967.30999755859375
2008,2008-07-17,42.15883734,-72.5766574,11727,FW08MA013,MA,Chickopee River,PROB,EHIGH,NAP,NA,59,59a,1,1854.51001,23.18800163269043,0,9.652667045593262,1725.6300048828125
2008,2008-07-17,39.06636774,-77.38957313,11477,FW08MD008,MD,Potomac River upstream of Seneca Creek,PROB,EHIGH,SAP,NA,64,64a,3,29091.30078,24.740001678466797,0,12.934332847595215,1200.7099609375
2008,2008-07-17,44.02949646,-85.03818625,11213,FW08MI041,MI,Muskegon River,PROB,PLNLOW,UMW,NA,50,50ae,5,2989.070068,24.207000732421875,12.470000267028809,6.405875205993652,892.94000244140625
2008,2008-07-17,36.911591,-89.11591123,11671,FW08MO214,MO,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2358720,25.69700050354004,0,13.660833358764648,1247.0999755859375
2008,2008-07-17,47.49900796,-110.7164261,11563,FW08MT004,MT,Highwood Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42r,8,125.3079987,18.00800132751465,0.5,6.470958232879639,604.55999755859375
2008,2008-07-17,47.25584742,-101.8083965,11989,FW08ND017,ND,Spring Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,1505.97998,23.527000427246094,0,5.098125457763672,390.7900085449219
2008,2008-07-17,38.78147873,-117.3401678,10991,FW08NV065,NV,Reese River,PROB,WMTNS,XER,XE-SOUTH,13,13t,9,22.22069931,17.536001205444336,0,5.008916854858398,458.3500061035156
2008,2008-07-17,45.11449914,-116.8564475,11016,FW08OR008,OR,Dry Creek,PROB,WMTNS,WMT,MT-NROCK,11,11f,10,4.315499783,18.897001266479492,0,6.267083168029785,998.57000732421875
2008,2008-07-17,40.83458174,-93.8599366,12756,FW08RIA9037,IA,Long Creek,HAND,PLNLOW,TPL,NA,40,40a,7,253.371994,24.50200080871582,0,8.458582878112793,1254.1300048828125
2008,2008-07-17,40.58214489,-94.14788494,12755,FW08RIA9060,IA,Lotts Creek,HAND,PLNLOW,TPL,NA,40,40a,7,158.5379944,24.809001922607422,0,8.844249725341797,1319.5799560546875
2008,2008-07-18,31.37415976,-92.56085279,12381,FW08LA029,LA,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,173270,29.779001235961914,0.019999999552965164,19.423166275024414,1514.6800537109375
2008,2008-07-18,44.64747421,-84.09452464,11286,FW08MI034,MI,Au Sable River,PROB,PLNLOW,UMW,NA,50,50ae,5,3568.5,24.44500160217285,1.1699999570846558,6.043749809265137,907.41998291015625
2008,2008-07-18,41.11045859,-74.84292471,11573,FW08NJ015,NJ,Unknown,PROB,EHIGH,SAP,NA,67,67m,2,19.22500038,23.834001541137695,1.8600000143051147,9.735124588012695,1431.1700439453125
2008,2008-07-18,45.19312941,-118.704127,11051,FW08OR069,OR,Bowman Creek,PROB,WMTNS,WMT,MT-NROCK,11,11c,10,13.35149956,16.332000732421875,0,6.156208038330078,646.83001708984375
2008,2008-07-19,31.81473201,-93.0575415,12387,FW08LA037,LA,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,167074,28.409000396728516,0,19.236042022705078,1368.1700439453125
2008,2008-07-19,40.81493935,-75.04027188,11564,FW08NJ002,NJ,Pophandusing Brook,PROB,EHIGH,NAP,NA,58,58h,2,4.428770065,26.4320011138916,0,10.946791648864746,1295.6300048828125
2008,2008-07-19,44.90149003,-118.4770479,11040,FW08OR045,OR,North Fork John Day,PROB,WMTNS,WMT,MT-NROCK,11,11l,10,212.9309998,14.656001091003418,0,5.5599164962768555,675.07000732421875
2008,2008-07-20,31.62650075,-92.90920869,12370,FW08LA013,LA,Red River,PROB,PLNLOW,CPL,NA,35,35g,6,170810,29.352001190185547,0,19.321624755859375,1341.9300537109375
2008,2008-07-20,42.63170751,-72.12900344,11722,FW08MA004,MA,Millers River,PROB,EHIGH,NAP,NA,58,58g,1,487.0589905,25.11400032043457,0,7.458333492279053,1563.5999755859375
2008,2008-07-20,45.08290496,-83.49055811,11220,FW08MI050,MI,Thunder Bay River,PROB,PLNLOW,UMW,NA,50,50ab,5,3226.959961,20.98200035095215,0.9599999785423279,6.242583274841309,861.3699951171875
2008,2008-07-20,44.85146182,-118.1429123,11042,FW08OR052,OR,North Fork Rock Creek,PROB,WMTNS,WMT,MT-NROCK,11,11l,10,7.97660017,12.801000595092773,0,2.2341251373291016,964.1199951171875
2008,2008-07-21,42.00729662,-115.2197238,12833,FW08ID006,ID,Flat Creek,PROB,WMTNS,XER,XE-NORTH,80,80a,10,80.73490143,22.244001388549805,0,6.412958145141602,353.4100036621094
2008,2008-07-21,38.82802711,-76.98111233,11472,FW08MD002,MD,Tributary to Barnaby Run,PROB,PLNLOW,CPL,NA,65,65n,3,4.823999882,27.347002029418945,2.4200000762939453,14.204583168029785,1189.239990234375
2008,2008-07-21,46.16676666,-110.5490957,11516,FW08MT030,MT,Shields River,PROB,PLNLOW,NPL,PL-RANGE,43,43t,8,142.0169983,17.613000869750977,0,4.022541522979736,525.969970703125
2008,2008-07-21,47.30457885,-102.1929032,11985,FW08ND010,ND,Spring Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,913.3209839,21.678001403808594,1.8799999952316284,5.210541725158691,429.3399963378906
2008,2008-07-21,44.89842988,-117.4241613,11013,FW08OR005,OR,Sawmill Creek,PROB,WMTNS,WMT,MT-NROCK,11,11i,10,23.82180023,22.796001434326172,0,7.145583152770996,692.95001220703125
2008,2008-07-21,39.21057992,-81.15284234,12558,FW08WV022,WV,North Fork Hughes River,PROB,EHIGH,SAP,NA,70,70a,3,385.5700073,25.685001373291016,0.23000000417232513,11.206167221069336,1220.6700439453125
2008,2008-07-22,34.55732876,-119.2497054,11942,FW08CA012,CA,Sespe Creek,PROB,WMTNS,WMT,MT-SWEST,8,8a,9,157.4100037,19.417001724243164,0,14.090999603271484,876.46002197265625
2008,2008-07-22,42.17904009,-114.2219629,12836,FW08ID024,ID,Martindale Fork,PROB,WMTNS,XER,XE-NORTH,80,80c,10,3.37229991,17.64900016784668,15.920000076293945,5.286458492279053,738.030029296875
2008,2008-07-22,38.19892655,-95.42768365,10002,FW08KS005,KS,Thomas Creek,PROB,PLNLOW,TPL,NA,40,40b,7,19.97649956,29.147001266479492,0,12.188875198364258,1356.8800048828125
2008,2008-07-22,31.15240248,-92.80900394,12365,FW08LA006,LA,Big Creek,PROB,PLNLOW,CPL,NA,35,35e,6,110.1439972,30.690000534057617,0.009999999776482582,19.147249221801758,1521.4100341796875
2008,2008-07-22,38.44066919,-76.69705831,11469,FW08MD001,MD,Persimmon Creek,PROB,PLNLOW,CPL,NA,65,65n,3,6.288239956,26.96900177001953,0,12.987083435058594,1133.719970703125
2008,2008-07-22,46.55484625,-85.11660588,11219,FW08MI048,MI,Taquamenon River,PROB,PLNLOW,UMW,NA,50,50x,5,1977.640015,16.55000114440918,5.989999771118164,3.959749698638916,983.6199951171875
2008,2008-07-22,47.37906317,-102.7052533,9694,FW08ND018,ND,Spring Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,176.5110016,24.144001007080078,0,5.459958076477051,373.57000732421875
2008,2008-07-22,41.25373201,-103.6113821,12067,FW08NE017,NE,Lodgepole Creek,PROB,PLNLOW,SPL,PL-NCULT,25,25d,7,3666.439941,24.284000396728516,0,7.770166397094727,368.760009765625
2008,2008-07-22,36.11060373,-105.7319397,12082,FW08NM012,NM,Rio De Las Trampas,PROB,WMTNS,WMT,MT-SROCK,21,21f,6,56.80080032,18.237001419067383,1.440000057220459,8.152708053588867,414.4800109863281
2008,2008-07-22,40.70240853,-116.5235212,10893,FW08NV019,NV,Humboldt River,PROB,WMTNS,XER,XE-SOUTH,13,13z,9,15741.09961,23.87900161743164,10.529999732971191,9.489999771118164,178.8300018310547
2008,2008-07-22,40.41024065,-118.3154415,10956,FW08NV050,NV,Humboldt River,PROB,WMTNS,XER,XE-SOUTH,13,13j,9,32403.5,24.44900131225586,0,10.125374794006348,140.6699981689453
2008,2008-07-22,45.36811658,-119.446251,11004,FW08OR002,OR,Hinton Creek,PROB,WMTNS,XER,XE-NORTH,10,10c,10,79.31600189,23.30000114440918,0,8.900041580200195,224.88999938964844
2008,2008-07-22,40.60776761,-91.68335794,12754,FW08RIA9038,IA,Lick Creek,HAND,PLNLOW,TPL,NA,40,40a,7,42.49420166,25.96900177001953,2.2699999809265137,10.084541320800781,1248.7999267578125
2008,2008-07-22,31.93453423,-95.43335985,16148,FW08TX053,TX,Neches River,PROB,PLNLOW,CPL,NA,35,35a,6,2587.100098,30.854001998901367,0,18.86945915222168,1093.239990234375
2008,2008-07-22,46.2711703,-119.5704746,12362,FW08WA032,WA,Yakima River at Benton,PROB,WMTNS,XER,XE-NORTH,10,10e,10,13669.40039,26.2080020904541,0,10.734999656677246,163.50999450683594
2008,2008-07-22,39.13142804,-81.34433728,12543,FW08WV006,WV,Hughes River,PROB,EHIGH,SAP,NA,70,70a,3,1204.02002,25.33700180053711,16.979999542236328,11.403458595275879,1241
2008,2008-07-23,34.74768352,-120.0540091,11939,FW08CA007,CA,Alamo Pintado,PROB,WMTNS,XER,XE-CALIF,6,6ap,9,19.81690025,21.635000228881836,0,17.44474983215332,603.3599853515625
2008,2008-07-23,42.0474638,-114.4203312,12841,FW08ID008,ID,Big Creek,PROB,WMTNS,XER,XE-NORTH,80,80a,10,60.12549973,17.93000030517578,2.319999933242798,5.840041637420654,295.260009765625
2008,2008-07-23,42.81380731,-71.00100494,11726,FW08MA007,MA,Merrimack River,PROB,EHIGH,NAP,NA,59,59f,1,12706.7002,21.10500144958496,3.4600000381469727,9.110124588012695,1604.5799560546875
2008,2008-07-23,38.65172081,-77.12457501,11501,FW08MD014,MD,Potomac River,PROB,PLNLOW,CPL,NA,65,65n,3,31590.19922,26.375001907348633,4.5,13.776583671569824,1114.6500244140625
2008,2008-07-23,37.88951196,-93.72079998,12713,FW08MO006,MO,Brush Creek,PROB,EHIGH,SAP,NA,39,39e,7,213.572998,25.494001388549805,8.4399995803833,12.784083366394043,1516.2200927734375
2008,2008-07-23,46.25086868,-109.769586,11509,FW08MT008,MT,Fish Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43o,8,211.3269958,21.165000915527344,2.9200000762939453,6.488041400909424,383.69000244140625
2008,2008-07-23,47.12957903,-102.2341885,12015,FW08ND021,ND,Knife River,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,2078.47998,24.922000885009766,0,5.324250221252441,370.8800048828125
2008,2008-07-23,36.43580292,-105.2366118,12078,FW08NM003,NM,Saladon Creek,PROB,WMTNS,WMT,MT-SROCK,21,21c,6,17.3791008,15.352001190185547,0,4.477250099182129,657.46002197265625
2008,2008-07-23,40.64965565,-116.7790317,10962,FW08NV051,NV,Humboldt River,PROB,WMTNS,XER,XE-SOUTH,13,13z,9,15841.2002,23.13300132751465,0,10.493541717529297,170.0500030517578
2008,2008-07-23,41.00564814,-117.3393351,10989,FW08NV062,NV,Humboldt River,PROB,WMTNS,XER,XE-SOUTH,13,13z,9,23978.40039,21.16400146484375,0,9.728666305541992,142.4199981689453
2008,2008-07-23,44.62318544,-119.6383494,11005,FW08OR004,OR,Johnny Creek,PROB,WMTNS,WMT,MT-NROCK,11,11a,10,19.2696991,19.759000778198242,0,10.45716667175293,190.1999969482422
2008,2008-07-23,43.42986209,-85.71936104,11258,FW08RMI9004,MI,Muskegon River,HAND,PLNLOW,UMW,NA,50,50ag,5,6016.580078,19.124000549316406,11.800000190734863,7.317541599273682,1080.27001953125
2008,2008-07-23,30.88168517,-93.57254343,16155,FW08TX057,TX,Sabine River,PROB,PLNLOW,CPL,NA,35,35b,6,20080.40039,29.406002044677734,0.9100000262260437,19.336042404174805,1230.469970703125
2008,2008-07-23,46.27617069,-118.1924783,12498,FW08WA020,WA,Touchet River,PROB,WMTNS,XER,XE-NORTH,10,10b,10,914.7880249,20.645000457763672,2.3499999046325684,10.791958808898926,386.45001220703125
2008,2008-07-23,39.47830379,-80.88022407,12569,FW08WV023,WV,Middle Island Creek,PROB,EHIGH,SAP,NA,70,70a,3,914.526001,22.904001235961914,7.829999923706055,10.5538330078125,1361.530029296875
2008,2008-07-24,37.32877981,-121.6748984,11944,FW08CA016,CA,Smith Creek,PROB,WMTNS,XER,XE-CALIF,6,6r,9,46.0632019,23.727001190185547,0,14.229042053222656,483.0199890136719
2008,2008-07-24,38.61579755,-77.1685603,11482,FW08MD018,MD,Potomac River,PROB,PLNLOW,CPL,NA,65,65n,3,31628,23.73400115966797,40.40999984741211,13.731332778930664,1167.199951171875
2008,2008-07-24,46.88432593,-88.53444297,11218,FW08MI047,MI,Sturgeon River,PROB,PLNLOW,UMW,NA,50,50u,5,1291.469971,17.282001495361328,0,4.055124759674072,603.94000244140625
2008,2008-07-24,45.83768591,-110.045797,11513,FW08MT023,MT,Little Timber Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43o,8,49.83950043,20.951000213623047,2.7799999713897705,7.641583442687988,419.4700012207031
2008,2008-07-24,41.54084738,-102.716022,12061,FW08NE037,NE,North Platte River,PROB,PLNLOW,SPL,PL-NCULT,25,25h,7,68589,25.683000564575195,0.25,8.694375038146973,456.1300048828125
